RoboDragons,Timestamp,PlaceX,PlaceY,BallX,BallY
6944,1562407316.899579,4.975,4.29,4.987083984375,4.1472275390625
6945,1562407316.899603,4.975,4.29,4.989453125,4.1457978515625
6946,1562407316.909997,4.975,4.29,4.989453125,4.1457978515625
6947,1562407316.910036,4.975,4.29,4.9900419921875,4.14830224609375
6948,1562407316.912822,4.975,4.29,4.9900419921875,4.14830224609375
6949,1562407316.912844,4.975,4.29,4.9900419921875,4.14830224609375
6950,1562407316.913867,4.975,4.29,4.9900419921875,4.14830224609375
6951,1562407316.921862,4.975,4.29,4.9900419921875,4.14830224609375
6952,1562407316.921884,4.975,4.29,4.989689453125,4.14603662109375
6953,1562407316.926207,4.975,4.29,4.989689453125,4.14603662109375
6954,1562407316.926229,4.975,4.29,4.989689453125,4.14603662109375
6955,1562407316.935522,4.975,4.29,4.989689453125,4.14603662109375
6956,1562407316.935544,4.975,4.29,4.9872626953125,4.14771875
6957,1562407316.939099,4.975,4.29,4.9872626953125,4.14771875
6958,1562407316.939892,4.975,4.29,4.9872626953125,4.14771875
6959,1562407316.939911,4.975,4.29,4.9872626953125,4.14771875
6960,1562407316.950754,4.975,4.29,4.9872626953125,4.14771875
6961,1562407316.950757,4.975,4.29,4.98715283203125,4.147365234375
6962,1562407316.952414,4.975,4.29,4.98715283203125,4.147365234375
6963,1562407316.95245,4.975,4.29,4.98715283203125,4.147365234375
6964,1562407316.962571,4.975,4.29,4.98715283203125,4.147365234375
6965,1562407316.962601,4.975,4.29,4.98860986328125,4.14916015625
6966,1562407316.964382,4.975,4.29,4.98860986328125,4.14916015625
6967,1562407316.965769,4.975,4.29,4.98860986328125,4.14916015625
6968,1562407316.965792,4.975,4.29,4.98860986328125,4.14916015625
6969,1562407316.973618,4.975,4.29,4.98860986328125,4.14916015625
6970,1562407316.97364,4.975,4.29,4.9845556640625,4.14978369140625
6971,1562407316.979764,4.975,4.29,4.9845556640625,4.14978369140625
6972,1562407316.979798,4.975,4.29,4.9845556640625,4.14978369140625
6973,1562407316.987695,4.975,4.29,4.9845556640625,4.14978369140625
6974,1562407316.987731,4.975,4.29,4.985279296875,4.15087890625
6975,1562407316.989616,4.975,4.29,4.985279296875,4.15087890625
6976,1562407316.99415,4.975,4.29,4.985279296875,4.15087890625
6977,1562407316.994185,4.975,4.29,4.985279296875,4.15087890625
