TIGERs Mannheim,Timestamp,PlaceX,PlaceY,BallX,BallY
5602,1562407130.100253,-3.169815185546875,-4.29,-3.119415771484375,-4.28920263671875
5603,1562407130.104638,-3.169815185546875,-4.29,-3.119415771484375,-4.28920263671875
5604,1562407130.104668,-3.169815185546875,-4.29,-3.119415771484375,-4.28920263671875
5605,1562407130.106845,-3.169815185546875,-4.29,-3.119415771484375,-4.28920263671875
5606,1562407130.106859,-3.169815185546875,-4.29,-3.119415771484375,-4.28920263671875
5607,1562407130.112833,-3.169815185546875,-4.29,-3.119415771484375,-4.28920263671875
5608,1562407130.112861,-3.169815185546875,-4.29,-3.119415771484375,-4.28920263671875
5609,1562407130.121426,-3.169815185546875,-4.29,-3.119415771484375,-4.28920263671875
5610,1562407130.121443,-3.169815185546875,-4.29,-3.119415771484375,-4.28920263671875
5611,1562407130.125424,-3.169815185546875,-4.29,-3.119415771484375,-4.28920263671875
5612,1562407130.127143,-3.169815185546875,-4.29,-3.119415771484375,-4.28920263671875
5613,1562407130.127169,-3.169815185546875,-4.29,-3.119415771484375,-4.28920263671875
5614,1562407130.135234,-3.169815185546875,-4.29,-3.119415771484375,-4.28920263671875
5615,1562407130.13525,-3.169815185546875,-4.29,-3.119415771484375,-4.28920263671875
5616,1562407130.142233,-3.169815185546875,-4.29,-3.119415771484375,-4.28920263671875
5617,1562407130.142252,-3.169815185546875,-4.29,-3.119415771484375,-4.28920263671875
5618,1562407130.150324,-3.169815185546875,-4.29,-3.119415771484375,-4.28920263671875
5619,1562407130.150337,-3.169815185546875,-4.29,-3.14539453125,-4.30159033203125
5620,1562407130.150668,-3.169815185546875,-4.29,-3.14539453125,-4.30159033203125
5621,1562407130.157494,-3.169815185546875,-4.29,-3.14539453125,-4.30159033203125
5622,1562407130.157512,-3.169815185546875,-4.29,-3.14539453125,-4.30159033203125
5623,1562407130.161974,-3.169815185546875,-4.29,-3.14539453125,-4.30159033203125
5624,1562407130.161988,-3.169815185546875,-4.29,-3.1457451171875,-4.303009765625
5625,1562407130.170885,-3.169815185546875,-4.29,-3.1457451171875,-4.303009765625
5626,1562407130.170897,-3.169815185546875,-4.29,-3.1457451171875,-4.303009765625
5627,1562407130.175939,-3.169815185546875,-4.29,-3.1457451171875,-4.303009765625
5628,1562407130.177022,-3.169815185546875,-4.29,-3.1457451171875,-4.303009765625
5629,1562407130.17704,-3.169815185546875,-4.29,-3.1457451171875,-4.303009765625
5630,1562407130.177078,-3.169815185546875,-4.29,-3.1457451171875,-4.303009765625
5631,1562407130.177041,-3.169815185546875,-4.29,-3.1457451171875,-4.303009765625
5632,1562407130.184276,-3.169815185546875,-4.29,-3.1457451171875,-4.303009765625
5633,1562407130.184276,-3.169815185546875,-4.29,-3.1457451171875,-4.303009765625
5634,1562407130.189066,-3.169815185546875,-4.29,-3.1457451171875,-4.303009765625
5635,1562407130.189076,-3.169815185546875,-4.29,-3.15391796875,-4.30540771484375
5636,1562407130.195844,-3.169815185546875,-4.29,-3.15391796875,-4.30540771484375
5637,1562407130.195872,-3.169815185546875,-4.29,-3.15391796875,-4.30540771484375
5638,1562407130.201174,-3.169815185546875,-4.29,-3.15391796875,-4.30540771484375
5639,1562407130.203035,-3.169815185546875,-4.29,-3.15391796875,-4.30540771484375
5640,1562407130.203048,-3.169815185546875,-4.29,-3.155802734375,-4.30058544921875
5641,1562407130.207733,-3.169815185546875,-4.29,-3.155802734375,-4.30058544921875
5642,1562407130.20775,-3.169815185546875,-4.29,-3.155802734375,-4.30058544921875
5643,1562407130.216317,-3.169815185546875,-4.29,-3.155802734375,-4.30058544921875
5644,1562407130.216331,-3.169815185546875,-4.29,-3.156517822265625,-4.30412548828125
5645,1562407130.223046,-3.169815185546875,-4.29,-3.156517822265625,-4.30412548828125
5646,1562407130.22306,-3.169815185546875,-4.29,-3.156517822265625,-4.30412548828125
5647,1562407130.22642,-3.169815185546875,-4.29,-3.156517822265625,-4.30412548828125
5648,1562407130.228979,-3.169815185546875,-4.29,-3.156517822265625,-4.30412548828125
5649,1562407130.228987,-3.169815185546875,-4.29,-3.156517822265625,-4.30412548828125
5650,1562407130.239086,-3.169815185546875,-4.29,-3.156517822265625,-4.30412548828125
5651,1562407130.239116,-3.169815185546875,-4.29,-3.156517822265625,-4.30412548828125
5652,1562407130.243508,-3.169815185546875,-4.29,-3.156517822265625,-4.30412548828125
5653,1562407130.243517,-3.169815185546875,-4.29,-3.164512451171875,-4.30371875
5654,1562407130.251582,-3.169815185546875,-4.29,-3.164512451171875,-4.30371875
5655,1562407130.251591,-3.169815185546875,-4.29,-3.164512451171875,-4.30371875
5656,1562407130.251628,-3.169815185546875,-4.29,-3.164512451171875,-4.30371875
5657,1562407130.258239,-3.169815185546875,-4.29,-3.164512451171875,-4.30371875
5658,1562407130.258247,-3.169815185546875,-4.29,-3.164512451171875,-4.30371875
5659,1562407130.263392,-3.169815185546875,-4.29,-3.164512451171875,-4.30371875
5660,1562407130.2634,-3.169815185546875,-4.29,-3.164512451171875,-4.30371875
5661,1562407130.271315,-3.169815185546875,-4.29,-3.164512451171875,-4.30371875
5662,1562407130.271324,-3.169815185546875,-4.29,-3.164512451171875,-4.30371875
5663,1562407130.276947,-3.169815185546875,-4.29,-3.164512451171875,-4.30371875
5664,1562407130.27797,-3.169815185546875,-4.29,-3.164512451171875,-4.30371875
5665,1562407130.277976,-3.169815185546875,-4.29,-3.164512451171875,-4.30371875
5666,1562407130.284565,-3.169815185546875,-4.29,-3.164512451171875,-4.30371875
5667,1562407130.284575,-3.169815185546875,-4.29,-3.164512451171875,-4.30371875
5668,1562407130.290787,-3.169815185546875,-4.29,-3.164512451171875,-4.30371875
5669,1562407130.290794,-3.169815185546875,-4.29,-3.164512451171875,-4.30371875
5670,1562407130.297476,-3.169815185546875,-4.29,-3.164512451171875,-4.30371875
5671,1562407130.297484,-3.169815185546875,-4.29,-3.171127197265625,-4.30591748046875
5672,1562407130.302168,-3.169815185546875,-4.29,-3.171127197265625,-4.30591748046875
5673,1562407130.306636,-3.169815185546875,-4.29,-3.171127197265625,-4.30591748046875
5674,1562407130.306663,-3.169815185546875,-4.29,-3.171127197265625,-4.30591748046875
5675,1562407130.310988,-3.169815185546875,-4.29,-3.171127197265625,-4.30591748046875
5676,1562407130.310995,-3.169815185546875,-4.29,-3.171127197265625,-4.30591748046875
5677,1562407130.321331,-3.169815185546875,-4.29,-3.171127197265625,-4.30591748046875
5678,1562407130.321347,-3.169815185546875,-4.29,-3.171127197265625,-4.30591748046875
5679,1562407130.325695,-3.169815185546875,-4.29,-3.171127197265625,-4.30591748046875
5680,1562407130.325708,-3.169815185546875,-4.29,-3.17764599609375,-4.30584912109375
5681,1562407130.327316,-3.169815185546875,-4.29,-3.17764599609375,-4.30584912109375
5682,1562407130.334996,-3.169815185546875,-4.29,-3.17764599609375,-4.30584912109375
5683,1562407130.33501,-3.169815185546875,-4.29,-3.17764599609375,-4.30584912109375
5684,1562407130.339984,-3.169815185546875,-4.29,-3.17764599609375,-4.30584912109375
5685,1562407130.339992,-3.169815185546875,-4.29,-3.17706591796875,-4.31140869140625
5686,1562407130.345512,-3.169815185546875,-4.29,-3.17706591796875,-4.31140869140625
5687,1562407130.345522,-3.169815185546875,-4.29,-3.17706591796875,-4.31140869140625
5688,1562407130.3526,-3.169815185546875,-4.29,-3.17706591796875,-4.31140869140625
5689,1562407130.352951,-3.169815185546875,-4.29,-3.17706591796875,-4.31140869140625
5690,1562407130.352962,-3.169815185546875,-4.29,-3.17706591796875,-4.31140869140625
5691,1562407130.357941,-3.169815185546875,-4.29,-3.17706591796875,-4.31140869140625
5692,1562407130.357951,-3.169815185546875,-4.29,-3.17706591796875,-4.31140869140625
5693,1562407130.366277,-3.169815185546875,-4.29,-3.17706591796875,-4.31140869140625
5694,1562407130.366288,-3.169815185546875,-4.29,-3.180624755859375,-4.31216357421875
5695,1562407130.3711,-3.169815185546875,-4.29,-3.180624755859375,-4.31216357421875
5696,1562407130.371111,-3.169815185546875,-4.29,-3.180624755859375,-4.31216357421875
5697,1562407130.377801,-3.169815185546875,-4.29,-3.180624755859375,-4.31216357421875
5698,1562407130.3789,-3.169815185546875,-4.29,-3.180624755859375,-4.31216357421875
5699,1562407130.378909,-3.169815185546875,-4.29,-3.180624755859375,-4.31216357421875
5700,1562407130.386502,-3.169815185546875,-4.29,-3.180624755859375,-4.31216357421875
5701,1562407130.386513,-3.169815185546875,-4.29,-3.180624755859375,-4.31216357421875
5702,1562407130.393653,-3.169815185546875,-4.29,-3.180624755859375,-4.31216357421875
5703,1562407130.393663,-3.169815185546875,-4.29,-3.184026123046875,-4.3110966796875
5704,1562407130.402959,-3.169815185546875,-4.29,-3.184026123046875,-4.3110966796875
5705,1562407130.404274,-3.169815185546875,-4.29,-3.184026123046875,-4.3110966796875
5706,1562407130.404285,-3.169815185546875,-4.29,-3.184026123046875,-4.3110966796875
5707,1562407130.408449,-3.169815185546875,-4.29,-3.184026123046875,-4.3110966796875
5708,1562407130.40846,-3.169815185546875,-4.29,-3.1810009765625,-4.29996240234375
5709,1562407130.41654,-3.169815185546875,-4.29,-3.1810009765625,-4.29996240234375
5710,1562407130.416551,-3.169815185546875,-4.29,-3.1810009765625,-4.29996240234375
5711,1562407130.420865,-3.169815185546875,-4.29,-3.1810009765625,-4.29996240234375
5712,1562407130.420876,-3.169815185546875,-4.29,-3.180857421875,-4.3066357421875
5713,1562407130.428271,-3.169815185546875,-4.29,-3.180857421875,-4.3066357421875
5714,1562407130.428892,-3.169815185546875,-4.29,-3.180857421875,-4.3066357421875
5715,1562407130.428902,-3.169815185546875,-4.29,-3.180857421875,-4.3066357421875
5716,1562407130.43468,-3.169815185546875,-4.29,-3.180857421875,-4.3066357421875
5717,1562407130.434688,-3.169815185546875,-4.29,-3.1761748046875,-4.31301171875
5718,1562407130.441663,-3.169815185546875,-4.29,-3.1761748046875,-4.31301171875
5719,1562407130.441671,-3.169815185546875,-4.29,-3.1761748046875,-4.31301171875
5720,1562407130.44748,-3.169815185546875,-4.29,-3.1761748046875,-4.31301171875
5721,1562407130.447517,-3.169815185546875,-4.29,-3.1794462890625,-4.31794189453125
5722,1562407130.453491,-3.169815185546875,-4.29,-3.1794462890625,-4.31794189453125
5723,1562407130.45456,-3.169815185546875,-4.29,-3.1794462890625,-4.31794189453125
5724,1562407130.454586,-3.169815185546875,-4.29,-3.1794462890625,-4.31794189453125
5725,1562407130.461094,-3.169815185546875,-4.29,-3.1794462890625,-4.31794189453125
5726,1562407130.461101,-3.169815185546875,-4.29,-3.17548291015625,-4.30401123046875
5727,1562407130.469651,-3.169815185546875,-4.29,-3.17548291015625,-4.30401123046875
5728,1562407130.469658,-3.169815185546875,-4.29,-3.17548291015625,-4.30401123046875
5729,1562407130.47632,-3.169815185546875,-4.29,-3.17548291015625,-4.30401123046875
5730,1562407130.476327,-3.169815185546875,-4.29,-3.17548291015625,-4.30401123046875
5731,1562407130.478705,-3.169815185546875,-4.29,-3.17548291015625,-4.30401123046875
5732,1562407130.484216,-3.169815185546875,-4.29,-3.17548291015625,-4.30401123046875
5733,1562407130.484227,-3.169815185546875,-4.29,-3.17548291015625,-4.30401123046875
5734,1562407130.490359,-3.169815185546875,-4.29,-3.17548291015625,-4.30401123046875
5735,1562407130.490369,-3.169815185546875,-4.29,-3.17916552734375,-4.308720703125
5736,1562407130.498519,-3.169815185546875,-4.29,-3.17916552734375,-4.308720703125
5737,1562407130.498529,-3.169815185546875,-4.29,-3.17916552734375,-4.308720703125
5738,1562407130.502808,-3.169815185546875,-4.29,-3.17916552734375,-4.308720703125
5739,1562407130.50282,-3.169815185546875,-4.29,-3.175645751953125,-4.31155322265625
5740,1562407130.503923,-3.169815185546875,-4.29,-3.175645751953125,-4.31155322265625
5741,1562407130.509986,-3.169815185546875,-4.29,-3.175645751953125,-4.31155322265625
5742,1562407130.509997,-3.169815185546875,-4.29,-3.175645751953125,-4.31155322265625
5743,1562407130.516111,-3.169815185546875,-4.29,-3.175645751953125,-4.31155322265625
5744,1562407130.516144,-3.169815185546875,-4.29,-3.1789169921875,-4.30633154296875
5745,1562407130.521799,-3.169815185546875,-4.29,-3.1789169921875,-4.30633154296875
5746,1562407130.521841,-3.169815185546875,-4.29,-3.1789169921875,-4.30633154296875
5747,1562407130.529049,-3.169815185546875,-4.29,-3.1789169921875,-4.30633154296875
5748,1562407130.529079,-3.169815185546875,-4.29,-3.1789169921875,-4.30633154296875
5749,1562407130.52914,-3.169815185546875,-4.29,-3.1789169921875,-4.30633154296875
5750,1562407130.535198,-3.169815185546875,-4.29,-3.1789169921875,-4.30633154296875
5751,1562407130.535208,-3.169815185546875,-4.29,-3.1789169921875,-4.30633154296875
5752,1562407130.543554,-3.169815185546875,-4.29,-3.1789169921875,-4.30633154296875
5753,1562407130.543564,-3.169815185546875,-4.29,-3.173757568359375,-4.29904638671875
5754,1562407130.550533,-3.169815185546875,-4.29,-3.173757568359375,-4.29904638671875
5755,1562407130.550565,-3.169815185546875,-4.29,-3.173757568359375,-4.29904638671875
5756,1562407130.554455,-3.169815185546875,-4.29,-3.173757568359375,-4.29904638671875
5757,1562407130.558692,-3.169815185546875,-4.29,-3.173757568359375,-4.29904638671875
5758,1562407130.558702,-3.169815185546875,-4.29,-3.17466259765625,-4.30125048828125
5759,1562407130.566619,-3.169815185546875,-4.29,-3.17466259765625,-4.30125048828125
5760,1562407130.566629,-3.169815185546875,-4.29,-3.17466259765625,-4.30125048828125
